ID  NAME   			          	FILE                 					LINE                        ALTERNATIVE 
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/ajax/GetCustomerData.php,|mysql_select_db("w3af_test", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/completely_bsqli_double.php,|mysql_select_db("w3af_test", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/completely_bsqli_single.php,|mysql_select_db("w3af_test", $link);|,mysqli_()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/audit/sql_injection/select/sql_injection_table.php,|mysql_select_db("w3af_test", $link);|,mysqli_select_db()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/audit/sql_injection/recreate_tables.php,|mysql_select_db("w3af_test", $link);|,mysqli_select_db()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/json/GetCustomerData.php,|$result = mysql_query( $sql_stm, $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/bsqli_integer.php,|mysql_connect('localhost', 'username', 'password');|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/completely_bsqli_single.php,|$link = mysql_connect("localhost", "root", "moth");|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/forms/data_receptor.php,|$result = mysql_query("SELECT * FROM users where nombre='" . $_GET["nombre"] . "'", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/completely_bsqli_double.php,|$link = mysql_connect("localhost", "root", "moth");|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/bsqli_string_rnd.php,mysql_select_db('database');,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/wml_parser/form_sql_injection.php,|mysql_select_db("w3af_test", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/wml_parser/form_sql_injection.php,$exceptionstring .= mysql_errno() . ": " . mysql_error();,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/json/GetCustomerData.php,|mysql_select_db("w3af_test", $link);|,mysqli_()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/audit/sql_injection/select/sql_injection_no_results.php,|mysql_select_db("w3af_test", $link);|,mysqli_select_db()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/audit/sql_injection/select/sql_injection_string.php,|mysql_select_db("w3af_test", $link);|,mysqli_select_db()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/bsqli_integer.php,mysql_select_db('database');,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/repeated_parameter_names/repeated_parameter_names.php,|$link = mysql_connect("localhost", "root", "moth");|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/forms/data_receptor.php,|$link = mysql_connect("localhost", "root", "moth");|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/repeated_parameter_names/repeated_parameter_names.php,|mysql_select_db("w3af_test", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/wml_parser/sql_injection_string.php,|$result = mysql_query ("SELECT * FROM users where email ='".$_GET['email']."'", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/wml_parser/form_sql_injection.php,|$link = mysql_connect("localhost", "root" , "moth");|,mysqli_()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/crawl/ajax/username-ajax.php,|mysql_select_db("w3af_test", $link);|,mysqli_select_db()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/bsqli_string_rnd.php,$result = mysql_query($sql);,mysqli_()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/audit/sql_injection/select/sql_injection_integer.php,|mysql_select_db("w3af_test", $link);|,mysqli_select_db()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/crawl/ajax/username-ajax.php,mysql_select_db('database');,mysqli_select_db()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/bsqli_string.php,mysql_query($templine) or print('Error performing query \'<strong>' . $templine . '\': ' . mysql_error() . '<br /><br />');,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/wml_parser/sql_injection_string.php,|$result = mysql_query("SELECT * FROM users where id =" . $_GET['id'] , $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/ajax/GetCustomerData.php,|$link = mysql_connect("localhost", "root", "moth");|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/completely_bsqli_integer.php,|$link = mysql_connect("localhost", "root", "moth");|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/bsqli_string.php,|mysql_select_db("w3af_test", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/wml_parser/sql_injection_string.php,|mysql_select_db ("w3af_test", $link);|,mysqli_()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/audit/sql_injection/select/form_sql_injection.php,|mysql_select_db ("w3af_test", $link);|,mysqli_select_db()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/audit/sql_injection/select/form_sql_injection.php,|mysql_select_db("w3af_test", $link);|,mysqli_select_db()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/completely_bsqli_double.php,|$result = mysql_query("SELECT * FROM " . $_GET['table'] , $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/wml_parser/sql_injection_string.php,|$link = mysql_connect ("localhost", "root", "moth");|,mysqli_()
2,mysql_select_db,/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/bsqli_integer.php,|mysql_select_db("w3af_test", $link);|,mysqli_select_db()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/bsqli_string.php,|$link = mysql_connect("localhost", "root", "moth");|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/forms/data_receptor.php,$num_rows = mysql_num_rows($result);,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/forms/data_receptor.php,|mysql_select_db("w3af_test", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/completely_bsqli_integer.php,|mysql_select_db("w3af_test", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/bsqli_string_rnd.php,$username = mysql_escape_string($username);,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/completely_bsqli_single.php,|$result = mysql_query("SELECT * FROM users where id=" . $_GET["id"], $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/audit/blind_sql_injection/completely_bsqli_integer.php,|$result = mysql_query("SELECT * FROM users WHERE nombre ='" . $_POST['firstname'] ."'", $link);|,mysqli_()
8,mysql_(),/root/php/w3af-moth/webroot/moth/w3af/core/repeated_parameter_names/repeated_parameter_names.php,|$result = mysql_query("SELECT * FROM users where email ='" . $_GET['email'] ."'", $link);|,mysqli_()
1,sqli,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,|$exploits[] = 'asd\' union (select username,password from admins) where id=\'1';|,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
1,sqli,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$exploits[] = "1' union (select password from users) -- -a";,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
