ID  NAME   			          	FILE                 					LINE                        ALTERNATIVE 
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/phpids.php,. '../lib/',https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/docs/examples/example.php,. '../../lib/',http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/docs/examples/example.php,$init = IDS_Init::init(dirname(__FILE__) . '/../../lib/IDS/Config/Config.ini');,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/docs/examples/example.php,$init->config['General']['base_path'] = dirname(__FILE__) . '/../../lib/IDS/';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/allTests.php,PHPUnit_Util_Filter::addDirectoryToFilter(dirname(__FILE__) . '/../lib/IDS/vendors');,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/CachingTest.php,set_include_path(get_include_path() . PATH_SEPARATOR . dirname(__FILE__) . '/../../lib');,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/CachingTest.php,$this->path = dirname(__FILE__) . '/../../lib/IDS/Config/Config.ini';,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/CachingTest.php,$this->init->config['Caching']['path'] =  dirname(__FILE__) . '/../../lib/IDS/tmp/default_filter.cache';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/CachingTest.php,@unlink(dirname(__FILE__) . '/../../lib/IDS/tmp/default_filter.cache');,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/CachingTest.php,@unlink(dirname(__FILE__) . '/../../lib/IDS/tmp/memcache.timestamp');,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/InitTest.php,set_include_path(get_include_path() . PATH_SEPARATOR . dirname(__FILE__) . '/../../lib');,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/InitTest.php,$this->path = dirname(__FILE__) . '/../../lib/IDS/Config/Config.ini';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,set_include_path(get_include_path() . PATH_SEPARATOR . dirname(__FILE__) . '/../../lib');,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$path = dirname(__FILE__) . '/../../lib/IDS/Config/Config.ini';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$this->init->config['General']['filter_path'] = dirname(__FILE__) . '/../../lib/IDS/default_filter.xml';,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$this->init->config['General']['tmp_path'] = dirname(__FILE__) . '/../../lib/IDS/tmp';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$this->init->config['Caching']['path'] = dirname(__FILE__) . '/../../lib/IDS/tmp/default_filter.cache';,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$this->init->config['General']['filter_path'] = dirname(__FILE__) . '/../../lib/IDS/default_filter.json';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$this->init->config['General']['filter_path'] = dirname(__FILE__) . '/../../lib/IDS/default_filter.xml';,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$test1 = '../../etc/passwd';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$test4 = '%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%00';,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$test5 = '/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$test6 = '/%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..winnt/desktop.ini';,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$test8 = '../../../../../../../../../../../../localstart.asp%00';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
5,lfi&rfi,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$test9 = '/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/boot.ini';,https://www.netsparker.com/blog/web-security/remote-file-inclusion-vulnerability/
6,pt,/root/php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$test11 = '../../../../../../../../conf/server.xml';,http://phpsecurity.readthedocs.io/en/latest/Injection-Attacks.html#command-injection
