7,ci,php/w3af-moth/webroot/moth/mod_sec_log.php,|exec('tail -n 10 /etc/modsecurity/logs/modsec_debug.log', $output);|,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$exploits[] = "d=''+/eval~locat~ion.h~ash.su~bstring(1)/;e=/.(x?.*)~(x?.*)~(x?.*)~(x?.*)~(x?.*)./;f=e.exec(d);g=f[2];h=f[3];i=f[4];j=f[5];k=g+h+i+j;0[''+(f[1])](0[''+(f[1])](k));";,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$exploits[] = 'EXEC(@stored_proc @param)';,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,633D22687474703A2F2F777777302E646F7568756E716E2E636E2F63737273732F772E6A73223E3C2F7363726970743E3C212D2D272727294645544348204E4558542046524F4D20205461626C655F437572736F7220494E544F2040542C404320454E4420434C4F5345205461626C655F437572736F72204445414C4C4F43415445205461626C655F437572736F72%20AS%20CHAR(4000));EXEC(@S);';,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$test2 = '\%windir%\cmd.exe';,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$test10 = '&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/passwd&quot;--&gt;';,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$exploits[] = 'navigatorurl:test" -chrome "javascript:C=Components.classes;I=Components.interfaces;file=C[\'@mozilla.org/file/local;1\'].createInstance(I.nsILocalFile);file.initWithPath(\'C:\'+String.fromCharCode(92)+String.fromCharCode(92)+\'Windows\'+String.fromCharCode(92)+String.fromCharCode(92)+\'System32\'+String.fromCharCode(92)+String.fromCharCode(92)+\'cmd.exe\');process=C[\'@mozilla.org/process/util;1\'].createInstance(I.nsIProcess);process.init(file);process.run(true%252c{}%252c0);alert(process)';,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/phpids-0.5.4/tests/IDS/MonitorTest.php,$exploits[] = 'mailto:%00%00../../../../../../windows/system32/cmd".exe ../../../../../../../../windows/system32/calc.exe " - " blah.bat';,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/phpids-0.5.4/lib/IDS/Caching/Database.php,$rows = $handle->query('SELECT created FROM `' .,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/phpids-0.5.4/lib/IDS/Caching/Database.php,$handle->query('TRUNCATE ' .,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/w3af/crawl/wsdl_finder/lib/class.soap_transport_http.php,$this->incoming_payload = curl_exec($this->ch);,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/w3af/crawl/wsdl_finder/lib/nusoap.php,$this->incoming_payload = curl_exec($this->ch);,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/w3af/crawl/ajax/username-ajax.php,$result = mysql_query($sql);,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/w3af/crawl/ajax/username-ajax.php,$result = mysql_query($sql);,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
7,ci,php/w3af-moth/webroot/moth/w3af/audit/xpath/funcs.php,$arts = $xpath->query($querystr);,https://www.owasp.org/index.php/Injection_Prevention_Cheat_Sheet
